case_id,weak_label,weak_label_source,weak_label_confidence,weak_label_quality_reason,source_type,mutation_type,split,leakage_group_id,quality_flags,primary_source_exists,mutation_source_exists,mutation_provenance_complete,traceable_change,duplicate_group_id,canonical_case,duplicate_cluster_size,excluded_from_primary_reason,high_risk_mutation_proxy,classifier_version
ext-crm-fail-101,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-8567205d23cc,True,2,canonical_exact_duplicate_cluster_member,True,weak_label_quality_v1
ext-crm-fail-102,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-be70f8b01108,True,2,canonical_exact_duplicate_cluster_member,True,weak_label_quality_v1
ext-crm-fail-103,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-104,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-105,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-106,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-107,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-108,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-109,FAIL,generator_expected_label plus documented mutation/source provenance,EXCLUDE_FROM_PRIMARY,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-8567205d23cc,False,2,noncanonical_exact_duplicate,True,weak_label_quality_v1
ext-crm-fail-110,FAIL,generator_expected_label plus documented mutation/source provenance,EXCLUDE_FROM_PRIMARY,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,unsupported_claim_decision,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-be70f8b01108,False,2,noncanonical_exact_duplicate,True,weak_label_quality_v1
ext-legacy-001,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,VALIDATION,lg-a3c2757c4aec,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-002,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,LOCKED_HOLDOUT_CANDIDATE,lg-c3d76fbfa9fc,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-003,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-1362b5203c3b,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-004,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-914b745629ef,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-005,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-190c8d5c9e81,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-006,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,VALIDATION,lg-8c21eb93d9bc,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-007,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-d1cf0212c148,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-008,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-486e5e2f6b26,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-009,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-c498a94f6f91,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-010,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,LOCKED_HOLDOUT_CANDIDATE,lg-3638f992c52a,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-011,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-b8ca6c0c57ca,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-012,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,LOCKED_HOLDOUT_CANDIDATE,lg-da0ca57bf427,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-013,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_deductible,LOCKED_HOLDOUT_CANDIDATE,lg-821b597ae9c7,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-014,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_policy,VALIDATION,lg-898f7085938f,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-015,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_coverage,VALIDATION,lg-6b9d05c33adb,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-016,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,reversed_coverage,LOCKED_HOLDOUT_CANDIDATE,lg-b0a4367e73e3,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-017,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_deductible,VALIDATION,lg-d19d308f4bb5,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-018,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,unsupported_extra_claim,LOCKED_HOLDOUT_CANDIDATE,lg-14602e56cb6b,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-019,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_date,VALIDATION,lg-d47f9897c75c,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-020,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_deductible,LOCKED_HOLDOUT_CANDIDATE,lg-75e244543ac4,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-021,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_limit,LOCKED_HOLDOUT_CANDIDATE,lg-e0167034848e,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-022,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_percentage,LOCKED_HOLDOUT_CANDIDATE,lg-0115bc5dd3ce,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-023,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,partially_supported_answer,VALIDATION,lg-7950cb41790f,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-024,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,legacy_synthetic,wrong_policy_status,VALIDATION,lg-fad23eba9a45,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-legacy-025,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-ccfc46b15367,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
ext-legacy-026,PASS,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,legacy_synthetic,legacy_supported_candidate,CALIBRATION,lg-96fd78f145ac,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,False,weak_label_quality_v1
